Rented_Bike_Count,Temperature,Holiday,Autumn,Spring,Summer,Weather_Condition_Bad,Weather_Condition_Good,Weather_Condition_Regular,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos
1052,19.0,0,1,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0
1058,19.7,0,1,0,0,0,0,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683
1121,20.0,0,1,0,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
1183,20.4,0,1,0,0,0,0,1,0.0,1.0,-0.7071067811865471,-0.7071067811865479
1413,20.3,0,1,0,0,0,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
1773,19.3,0,1,0,0,0,0,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2635,18.0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16
1911,16.9,0,1,0,0,1,0,0,0.0,1.0,-0.9659258262890684,0.2588190451025203
1659,15.9,0,1,0,0,1,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
1556,15.5,0,1,0,0,1,0,0,0.0,1.0,-0.7071067811865477,0.7071067811865474
1377,14.8,0,1,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
914,14.1,0,1,0,0,1,0,0,0.0,1.0,-0.25881904510252157,0.9659258262890681
726,13.3,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0
568,12.4,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
427,11.7,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
253,11.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476
145,11.0,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
202,10.2,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
491,10.1,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
1216,10.2,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
2134,10.4,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1177,11.8,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
854,14.4,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
914,16.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
1063,18.8,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
1108,19.4,0,1,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683
1113,19.9,0,1,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
1203,19.9,0,1,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
1407,19.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
1811,18.4,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063
2716,16.9,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
1867,15.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
1568,14.8,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
1618,14.3,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
1425,13.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
950,12.9,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
739,12.3,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.0,1.0
600,11.5,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
381,10.8,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
239,10.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476
157,9.7,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
210,9.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074
503,8.8,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
1213,8.6,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063
2202,9.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
1200,11.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475
842,14.0,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
961,15.5,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682
1088,16.2,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
1115,17.7,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683
1083,18.3,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
1175,18.3,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
1409,18.0,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
1896,16.9,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
2445,14.6,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
1819,13.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
1558,12.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
1493,10.8,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
1278,9.9,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
896,9.7,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
694,9.2,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0
579,9.0,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
385,8.7,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
244,8.6,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476
165,8.1,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
185,7.8,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
458,7.6,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
1191,7.7,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
2154,8.5,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
1165,10.9,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
864,13.7,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
917,15.0,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
1132,16.8,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
1152,18.1,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
1122,18.7,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
1203,19.0,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
1473,18.5,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
1804,16.9,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063
2499,15.7,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
1878,14.9,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
1528,13.8,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
1466,12.6,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474
1302,11.6,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
944,10.9,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681
783,10.3,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.0,1.0
653,9.8,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683
433,9.2,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
262,8.5,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476
184,8.1,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
162,7.7,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074
491,7.2,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
1188,7.3,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
2113,7.9,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
1191,11.1,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475
850,13.8,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
981,16.4,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682
1161,17.4,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
1190,18.9,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683
1221,19.8,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
1390,19.7,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479
1527,19.3,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
1939,18.5,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063
2631,16.6,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
1769,15.3,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203
1512,14.2,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
1457,13.3,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
1331,12.3,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
1018,11.7,0,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
891,11.3,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0
774,10.9,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
522,10.1,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
386,9.5,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
246,8.9,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
154,8.1,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
219,7.5,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
427,7.0,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063
784,7.8,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
921,10.4,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
997,13.0,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
1175,16.2,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
1407,17.7,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
1585,19.4,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
1649,20.0,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
1760,21.3,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
1813,20.9,0,1,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
1949,19.2,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063
1707,16.6,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
1407,14.6,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203
1270,13.7,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
1249,13.3,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474
1141,12.7,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
922,11.7,0,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681
848,11.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0
622,10.6,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683
428,9.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
342,9.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476
206,8.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
146,8.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074
172,7.6,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
315,7.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063
534,7.9,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
679,10.5,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475
936,13.4,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
1055,16.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
1417,18.4,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
1519,19.3,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683
1642,20.1,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
1891,20.9,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
1976,20.2,0,1,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
1883,18.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063
1618,16.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
1464,14.9,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
1306,13.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
1158,13.0,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
1025,12.2,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
724,11.8,0,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681
623,11.4,0,1,0,0,0,0,1,0.0,1.0,0.0,1.0
372,10.7,0,1,0,0,0,0,1,0.0,1.0,0.25881904510252074,0.9659258262890683
253,10.5,0,1,0,0,0,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
175,10.2,0,1,0,0,0,0,1,0.0,1.0,0.7071067811865476,0.7071067811865476
110,10.0,0,1,0,0,0,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001
202,9.4,0,1,0,0,0,0,1,0.0,1.0,0.9659258262890683,0.25881904510252074
513,9.2,0,1,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17
1244,8.9,0,1,0,0,0,0,1,0.0,1.0,0.9659258262890683,-0.25881904510252063
2111,9.7,0,1,0,0,0,0,1,0.0,1.0,0.8660254037844387,-0.4999999999999998
1104,11.9,0,1,0,0,0,0,1,0.0,1.0,0.7071067811865476,-0.7071067811865475
817,14.6,0,1,0,0,0,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387
941,16.7,0,1,0,0,0,0,1,0.0,1.0,0.258819045102521,-0.9659258262890682
1034,18.2,0,1,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0
1064,19.4,0,1,0,0,0,0,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683
1122,20.6,0,1,0,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
1167,20.2,0,1,0,0,0,0,1,0.0,1.0,-0.7071067811865471,-0.7071067811865479
1464,19.7,0,1,0,0,0,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
1904,18.9,0,1,0,0,0,0,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2613,17.3,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16
1860,15.6,0,1,0,0,0,0,1,0.0,1.0,-0.9659258262890684,0.2588190451025203
1593,14.5,0,1,0,0,0,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001
1513,13.4,0,1,0,0,0,0,1,0.0,1.0,-0.7071067811865477,0.7071067811865474
1360,12.7,0,1,0,0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
916,12.0,0,1,0,0,0,0,1,0.0,1.0,-0.25881904510252157,0.9659258262890681
726,11.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0
547,11.1,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
356,10.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
243,10.1,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476
170,10.0,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
193,10.0,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
456,9.9,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
839,10.4,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
1423,11.0,0,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1026,11.7,0,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
735,13.8,0,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
81,13.0,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
363,11.5,0,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
652,13.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683
837,15.1,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
1010,16.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
1294,16.1,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
1604,15.7,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063
2415,14.5,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
1685,14.0,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
1433,13.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
1380,12.6,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
1257,12.3,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
876,11.2,0,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
708,10.8,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.0,1.0
573,10.2,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
371,9.5,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
249,9.4,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476
162,9.0,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
164,8.5,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074
453,8.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
1165,7.8,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063
2108,8.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
1151,10.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475
811,13.0,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
940,15.7,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682
1126,16.8,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
1106,17.2,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683
1150,17.6,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
1161,18.0,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
1492,18.2,0,1,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
1904,17.0,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
2612,15.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
1827,13.9,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
1556,13.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
1464,12.1,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
1281,11.6,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
884,11.0,0,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
729,10.5,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0
572,10.0,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
421,9.1,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
266,9.1,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476
161,8.5,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
193,7.8,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
450,7.5,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
1251,7.3,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
2070,7.9,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
1168,10.3,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
779,13.4,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
956,16.4,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
1188,18.2,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
1154,19.4,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
1192,20.6,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
1275,20.6,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
1528,20.4,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
1961,19.2,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063
2632,17.3,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
1968,16.4,0,1,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
