Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),weekday_sin,weekday_cos,Hour_sin,Hour_cos,No Holiday,Autumn,Spring,Summer
1965,27.6,46,1.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1886,26.8,48,0.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1681,26.3,48,0.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1342,25.9,52,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,0,1
1100,25.3,53,2.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,1
844,25.0,57,0.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,0,1
611,24.5,59,0.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,0,1
425,24.0,59,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,0,1
264,23.6,61,0.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,0,1
223,23.4,63,0.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,0,1
260,23.1,64,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,0,1
392,23.3,64,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,0,1
592,24.4,58,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,0,1
645,26.3,50,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,0,1
732,27.3,49,0.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,0,1
795,28.4,43,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,0,1
926,30.9,37,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,0,1
943,32.4,33,2.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,0,1
972,33.4,31,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,0,1
1181,33.8,31,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,0,1
1395,33.3,32,2.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1721,32.7,33,2.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,0,1
1928,32.3,41,1.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2186,29.7,55,2.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,0,1
2029,28.5,58,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1821,27.9,61,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1546,27.7,62,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1016,27.5,60,0.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,1
818,27.0,62,0.6,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,1
527,26.6,64,0.2,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,1
352,26.3,65,0.3,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,1
255,26.1,65,0.6,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,1
193,26.2,65,1.1,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,1
281,25.7,68,0.8,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,1
675,25.3,67,1.5,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,1
1285,25.4,60,1.4,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,1
1912,26.6,54,1.1,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,1
993,27.5,54,1.0,0.0,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,1
719,29.3,49,2.0,0.0,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,1
766,31.2,45,1.9,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,1
808,31.7,45,2.5,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,1
847,31.6,46,2.7,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,1
816,32.1,45,2.8,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,1
992,32.9,45,1.9,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,1
1253,32.3,45,2.8,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1704,32.1,44,2.6,0.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2628,31.6,47,2.1,0.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2162,30.8,55,1.9,0.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,1
1999,29.8,61,3.4,0.0,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1971,29.3,63,3.1,0.0,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1630,29.0,63,4.2,0.0,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1241,28.5,62,4.9,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,0,1
898,28.3,59,3.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,1
690,28.0,61,3.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,0,0,1
376,27.6,60,4.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,0,0,1
173,26.8,62,4.5,0.1,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,0,0,1
49,25.3,70,6.9,0.4,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,0,0,1
57,23.8,86,3.6,1.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,0,0,1
73,23.8,89,3.3,1.5,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,0,0,1
608,23.4,94,2.4,2.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,0,0,1
1530,24.0,84,3.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,0,0,1
876,24.4,82,3.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,0,0,1
402,24.8,82,3.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,0,0,1
681,24.7,85,2.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,0,0,1
848,25.7,74,3.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,0,0,1
827,27.1,66,2.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,0,0,1
788,28.5,58,2.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,0,0,1
957,29.5,57,2.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,0,0,1
1112,30.4,53,2.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1663,30.8,52,2.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2830,30.3,56,1.7,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2364,29.2,62,1.7,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,0,0,1
2169,27.7,69,1.6,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,0,0,1
2057,26.8,72,0.4,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1828,26.1,76,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1277,25.6,75,0.1,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,0,0,1
1025,25.1,79,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,0,1
782,24.6,79,0.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,0,1
512,24.2,79,0.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,0,0,1
346,24.1,80,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,0,0,1
214,23.6,81,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,0,0,1
289,23.4,82,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,0,0,1
655,23.7,78,0.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,0,0,1
1330,24.3,74,0.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,0,0,1
1990,25.7,66,0.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,0,0,1
1015,28.0,56,1.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,0,0,1
700,30.2,52,1.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,0,0,1
710,32.1,49,1.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,0,0,1
784,33.9,45,1.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,0,0,1
727,35.3,41,2.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,0,0,1
760,36.2,36,1.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,0,0,1
842,36.8,36,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,0,0,1
993,37.4,35,1.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1495,36.4,39,1.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2528,35.4,40,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2087,35.2,41,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,0,0,1
1808,33.2,51,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1807,33.1,46,2.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1556,32.1,47,2.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1117,31.2,50,1.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1,0,0,1
908,30.7,52,1.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0,0,1
745,30.1,54,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,0,0,1
492,29.8,53,1.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,1,0,0,1
304,29.7,52,1.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1,0,0,1
168,29.3,54,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,0,0,1
185,28.5,57,0.9,0.1,0.0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,1,0,0,1
492,28.3,55,1.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1,0,0,1
720,28.3,55,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1,0,0,1
1678,28.1,58,1.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,1,0,0,1
924,29.3,54,1.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,1,0,0,1
551,30.2,52,1.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1,0,0,1
711,29.9,57,1.7,0.1,0.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,0,0,1
769,31.9,49,1.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791,1,0,0,1
584,31.0,53,1.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1,0,0,1
740,30.5,59,2.0,0.1,0.0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,0,0,1
837,32.0,53,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,1,0,0,1
944,31.7,56,1.9,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1249,30.8,59,2.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1,0,0,1
1447,30.6,55,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,0,0,1
582,30.0,59,2.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,1,0,0,1
257,29.2,62,2.1,0.1,0.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1,0,0,1
189,27.8,72,2.0,0.1,0.0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,0,0,1
215,26.6,84,1.7,1.5,0.0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,1,0,0,1
267,26.1,84,1.9,0.5,0.0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,1,0,0,1
238,25.7,83,2.0,0.5,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1,0,0,1
208,25.7,80,2.0,0.2,0.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1,0,0,1
83,25.4,85,2.0,0.8,0.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,1,0,0,1
62,24.8,87,2.2,1.0,0.0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1,0,0,1
30,24.5,88,2.0,1.0,0.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1,0,0,1
45,24.6,88,1.5,0.5,0.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,0,0,1
173,24.9,88,1.1,0.5,0.0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1,0,0,1
400,24.2,88,2.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1,0,0,1
578,24.4,86,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1,0,0,1
484,24.8,85,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,1,0,0,1
286,26.0,77,2.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,1,0,0,1
415,26.2,76,2.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1,0,0,1
355,25.8,81,3.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,0,0,1
274,25.8,78,2.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,1,0,0,1
152,24.4,93,2.9,1.5,0.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1,0,0,1
405,24.0,94,3.1,0.5,0.0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,0,0,1
455,24.6,85,2.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,1,0,0,1
403,24.1,89,1.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,1,0,0,1
916,23.8,95,2.7,1.5,0.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1,0,0,1
948,23.6,86,3.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,0,0,1
1162,23.5,81,3.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1300,23.5,79,3.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1202,23.5,79,2.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1084,23.4,79,2.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,1,0,0,1
980,23.2,81,2.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1
886,23.0,82,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,1,0,0,1
708,22.9,82,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1,0,0,1
456,23.1,80,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,1,0,0,1
306,23.2,79,1.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,0,0,1
232,23.3,79,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,0,0,1
318,23.5,79,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,0,0,1
490,23.7,76,1.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,0,0,1
721,24.1,78,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,0,0,1
808,25.3,72,2.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,0,0,1
858,26.3,67,3.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,0,0,1
916,28.0,57,3.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,0,0,1
1070,27.9,55,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,0,0,1
1231,28.6,54,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,0,0,1
1261,29.2,52,3.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,0,0,1
1516,28.1,53,4.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,0,0,1
1592,27.2,58,3.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1797,26.9,60,2.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2080,27.1,56,3.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2043,25.8,62,3.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,0,0,1
2022,24.6,65,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1937,23.9,71,2.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1717,23.4,75,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1357,22.9,78,1.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,0,1
1163,22.8,78,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,1
769,22.5,80,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,0,1
600,22.1,84,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,0,1
426,21.6,85,0.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,0,1
290,21.2,86,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,0,1
188,20.7,88,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,0,1
243,20.4,88,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,0,1
381,20.7,85,0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,0,1
566,22.1,74,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,0,1
725,24.2,64,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,0,1
681,26.3,53,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,0,1
791,28.0,46,1.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,0,1
1070,28.9,42,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,0,1
657,27.8,54,3.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,0,1
417,25.8,69,3.6,0.1,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,0,1
782,24.3,64,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,0,1
1025,23.5,56,2.3,0.1,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1399,23.5,58,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,0,1
1479,23.4,67,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,0,1
1596,22.7,69,1.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,0,1
1674,22.4,64,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1276,22.5,65,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,0,1
764,21.2,81,1.0,1.3,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,0,1
348,20.8,84,0.9,0.5,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,0,1
325,20.5,85,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,1
61,20.5,89,0.5,1.5,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,0,1
44,20.3,97,0.7,1.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,0,1
22,20.3,97,0.4,1.5,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,0,1
27,20.5,97,0.1,3.5,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,0,1
38,20.5,97,0.4,3.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,0,1
47,20.6,98,0.7,1.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,0,1
103,20.8,98,0.5,2.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,0,1
328,21.3,97,1.3,0.5,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,1
75,21.5,97,0.9,0.5,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,1
104,21.7,97,1.0,2.5,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,1
148,22.0,96,1.6,0.5,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,0,1
137,22.6,90,1.4,1.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,0,1
149,22.9,92,1.2,0.5,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,1
231,23.3,89,1.5,0.5,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,1
580,24.4,87,1.5,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,0,1
886,24.7,85,1.2,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1356,24.9,82,0.9,0.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2153,24.8,83,0.8,0.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,1
1615,24.7,83,0.4,0.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,1
1560,24.4,85,0.7,0.0,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1762,23.9,88,0.8,0.0,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1571,23.5,88,0.6,0.0,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,0,1
